# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -3.6509
# k_min, k_max      =     0.0000    2.1174
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   301
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      1.723634    -10.685600  1
      1.732582    -10.562900  1
      1.741530    -10.440000  1
      1.750478    -10.317000  1
      1.759427    -10.193800  1
      1.768375    -10.070700  1
      1.777323     -9.947600  1
      1.786271     -9.850000  1
      1.795219     -9.915200  1
      1.804167     -9.978800  1
      1.813115    -10.040800  1
      1.822063    -10.101000  1
      1.831011    -10.159500  1
      1.839960    -10.216300  1
      1.848908    -10.271400  1
      1.857856    -10.324800  1
      1.866804    -10.376400  1
      1.875752    -10.426300  1
      1.884700    -10.474400  1
      1.893648    -10.520800  1
      1.902596    -10.565400  1
      1.911545    -10.608200  1
      1.920493    -10.649300  1
      1.929441    -10.688600  1
      1.938389    -10.726100  1
      1.947337    -10.761700  1
      1.956285    -10.795600  1
      1.965233    -10.827700  1
      1.974181    -10.858000  1
      1.983129    -10.886400  1
      1.992078    -10.913000  1
      2.001026    -10.937800  1
      2.009974    -10.960800  1
      2.018922    -10.982000  1
      2.027870    -11.001300  1
      2.036818    -11.018800  1
      2.045766    -11.034500  1
      2.054714    -11.048300  1
      2.063663    -11.060300  1
      2.072611    -11.070400  1
      2.081559    -11.078700  1
      2.090507    -11.085200  1
      2.099455    -11.089800  1
      2.108403    -11.092500  1
      2.117351    -11.093500  1


      0.000000     -6.746400  1
      0.007751     -6.748600  1
      0.015503     -6.755200  1
      0.023254     -6.766400  1
      0.031005     -6.782400  1
      0.038757     -6.803400  1
      0.046508     -6.829200  1
      0.054259     -6.860000  1
      0.062011     -6.895400  1
      0.069762     -6.935600  1
      0.077513     -6.980200  1
      0.085265     -7.029300  1
      0.093016     -7.082600  1
      0.100767     -7.140100  1
      0.108519     -7.201600  1
      0.116270     -7.267100  1
      0.124021     -7.336300  1
      0.131773     -7.409200  1
      0.139524     -7.485600  1
      0.147275     -7.565400  1
      0.155027     -7.648500  1
      0.162778     -7.734700  1
      0.170529     -7.823900  1
      0.178281     -7.915900  1
      0.186032     -8.010700  1
      0.193783     -8.108100  1
      0.201535     -8.208000  1
      0.209286     -8.310200  1
      0.217037     -8.414700  1
      0.224789     -8.521300  1
      0.232540     -8.629900  1
      0.240291     -8.740400  1
      0.248043     -8.852700  1
      0.255794     -8.966700  1
      0.263545     -9.082300  1
      0.271297     -9.199400  1
      0.279048     -9.317800  1
      0.286799     -9.437600  1
      0.294551     -9.558600  1
      0.302302     -9.680700  1
      0.310053     -9.803900  1
      0.317805     -9.928000  1
      0.325556     -9.890700  1
      0.333307     -9.833800  1
      0.341059     -9.775700  1
      0.348810     -9.716400  1
      0.356561     -9.655900  1
      0.364313     -9.594200  1
      0.372064     -9.531400  1
      0.379815     -9.467400  1
      0.387567     -9.402200  1
      0.395318     -9.335900  1
      0.403069     -9.268500  1
      0.410821     -9.199900  1
      0.418572     -9.130400  1
      0.426323     -9.059700  1
      0.434075     -9.000100  1
      0.441826     -9.045300  1
      0.449577     -9.089800  1
      0.457329     -9.133500  1
      0.465080     -9.176300  1
      0.472831     -9.218400  1
      0.480583     -9.259600  1
      0.488334     -9.299900  1
      0.496085     -9.339400  1
      0.503837     -9.377900  1
      0.511588     -9.415500  1
      0.519339     -9.452200  1
      0.527091     -9.487900  1
      0.534842     -9.522700  1
      0.542593     -9.556500  1
      0.550345     -9.589300  1
      0.558096     -9.621100  1
      0.565847     -9.651800  1
      0.573599     -9.681500  1
      0.581350     -9.710200  1
      0.589101     -9.737900  1
      0.596853     -9.764500  1
      0.604604     -9.790000  1
      0.612355     -9.814400  1
